Category	Segment	Order Date	City	Country/Region	Customer ID	Customer Name	Order ID	Postal Code	Product ID	Product Name	Region	Row ID	Ship Date	Ship Mode	Ship Status	State	Sub-Category	Days to Ship Actual	Days to Ship Scheduled	Discount	Profit	Quantity	Sales
Office Supplies	Corporate	12/29/2017	San Francisco	United States	AJ-10795	Anthony Johnson	CA-2017-110786	94110	OFF-PA-10000528	Xerox 1981	West	4039	1/2/2018	Standard Class	Shipped Early	California	Paper	4	6	0.00%	$10 	4	$21 
Office Supplies	Corporate	12/29/2017	San Francisco	United States	AJ-10795	Anthony Johnson	CA-2017-110786	94110	OFF-BI-10003305	Avery Hanging File Binders	West	4041	1/2/2018	Standard Class	Shipped Early	California	Binders	4	6	20.00%	$5 	3	$14 
Office Supplies	Corporate	12/29/2017	San Francisco	United States	AJ-10795	Anthony Johnson	CA-2017-110786	94110	OFF-LA-10001474	Avery 477	West	4043	1/2/2018	Standard Class	Shipped Early	California	Labels	4	6	0.00%	$126 	9	$275 
Office Supplies	Corporate	12/29/2019	Bristol	United States	MP-17965	Michael Paige	CA-2019-139689	37620	OFF-BI-10004781	GBC Wire Binding Strips	South	4155	1/3/2020	Standard Class	Shipped Early	Tennessee	Binders	5	6	70.00%	($28)	4	$38 
Office Supplies	Corporate	12/29/2019	Bristol	United States	MP-17965	Michael Paige	CA-2019-139689	37620	OFF-BI-10000145	Zipper Ring Binder Pockets	South	4156	1/3/2020	Standard Class	Shipped Early	Tennessee	Binders	5	6	70.00%	($2)	3	$3 
Office Supplies	Corporate	12/29/2020	Grand Rapids	United States	KB-16600	Ken Brennan	CA-2020-158673	49505	OFF-PA-10000994	Xerox 1915	Central	4240	1/4/2021	Standard Class	Shipped On Time	Michigan	Paper	6	6	0.00%	$101 	2	$210 
Office Supplies	Corporate	12/3/2017	Saint Louis	United States	MC-17635	Matthew Clasen	CA-2017-164861	63116	OFF-PA-10001972	Xerox 214	Central	2623	12/6/2017	Second Class	Shipped On Time	Missouri	Paper	3	3	0.00%	$12 	4	$26 
Office Supplies	Corporate	12/3/2018	New York City	United States	BS-11380	Bill Stewart	CA-2018-142475	10011	OFF-BI-10003718	GBC Therma-A-Bind 250T Electric Binding System	East	5605	12/7/2018	Standard Class	Shipped Early	New York	Binders	4	6	20.00%	$207 	6	$590 
Office Supplies	Corporate	12/30/2017	Taylor	United States	KB-16600	Ken Brennan	CA-2017-130960	48180	OFF-AR-10003651	Newell 350	Central	306	1/4/2018	Standard Class	Shipped Early	Michigan	Art	5	6	0.00%	$3 	3	$10 
Office Supplies	Corporate	12/30/2017	Laredo	United States	SP-20620	Stefania Perrino	CA-2017-104738	78041	OFF-EN-10004955	Fashion Color Clasp Envelopes	Central	3305	1/1/2018	Second Class	Shipped Early	Texas	Envelopes	2	3	20.00%	$5 	3	$13 
Office Supplies	Corporate	12/30/2017	Laredo	United States	SP-20620	Stefania Perrino	CA-2017-104738	78041	OFF-BI-10002160	Acco Hanging Data Binders	Central	3308	1/1/2018	Second Class	Shipped Early	Texas	Binders	2	3	80.00%	($4)	3	$2 
Office Supplies	Corporate	12/30/2017	Phoenix	United States	MF-17665	Maureen Fritzler	US-2017-169789	85023	OFF-BI-10004600	Ibico Ibimaster 300 Manual Binding System	West	3724	1/4/2018	Standard Class	Shipped Early	Arizona	Binders	5	6	70.00%	($460)	5	$552 
Office Supplies	Corporate	12/30/2019	Deer Park	United States	KD-16495	Keith Dawkins	CA-2019-117226	77536	OFF-BI-10004654	Avery Binding System Hidden Tab Executive Style Index Sets	Central	4139	1/1/2020	First Class	Shipped Late	Texas	Binders	2	1	80.00%	($10)	6	$7 
Office Supplies	Corporate	12/30/2019	Philadelphia	United States	CJ-11875	Carl Jackson	CA-2019-163951	19140	OFF-AR-10004269	Newell 31	East	8667	1/2/2020	First Class	Shipped Late	Pennsylvania	Art	3	1	20.00%	$2 	5	$17 
Office Supplies	Corporate	12/30/2020	Fairfield	United States	EB-13975	Erica Bern	CA-2020-115427	94533	OFF-BI-10002103	"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl"	West	1297	1/3/2021	Standard Class	Shipped Early	California	Binders	4	6	20.00%	$5 	2	$14 
Office Supplies	Corporate	12/30/2020	Fairfield	United States	EB-13975	Erica Bern	CA-2020-115427	94533	OFF-BI-10004632	GBC Binding covers	West	1298	1/3/2021	Standard Class	Shipped Early	California	Binders	4	6	20.00%	$6 	2	$21 
Office Supplies	Corporate	12/31/2017	Columbia	United States	RW-19630	Rob Williams	CA-2017-111150	65203	OFF-AR-10000034	"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack"	Central	2006	1/4/2018	Standard Class	Shipped Early	Missouri	Art	4	6	0.00%	$12 	7	$30 
Office Supplies	Corporate	12/31/2017	El Paso	United States	CM-11815	Candace McMahon	CA-2017-127383	79907	OFF-EN-10004773	Staple envelope	Central	4559	1/5/2018	Standard Class	Shipped Early	Texas	Envelopes	5	6	20.00%	$18 	2	$50 
Office Supplies	Corporate	12/31/2017	New York City	United States	AH-10030	Aaron Hawkins	CA-2017-157644	10035	OFF-LA-10003148	Avery 51	East	8805	1/1/2018	First Class	Shipped On Time	New York	Labels	1	1	0.00%	$9 	3	$19 
Office Supplies	Corporate	12/31/2018	Henderson	United States	KC-16255	Karen Carlisle	CA-2018-109470	42420	OFF-BI-10004492	Tuf-Vin Binders	South	2322	1/3/2019	Second Class	Shipped On Time	Kentucky	Binders	3	3	0.00%	$45 	3	$95 
Office Supplies	Corporate	12/31/2018	Henderson	United States	KC-16255	Karen Carlisle	CA-2018-109470	42420	OFF-BI-10001072	"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack"	South	2323	1/3/2019	Second Class	Shipped On Time	Kentucky	Binders	3	3	0.00%	$28 	4	$61 
Office Supplies	Corporate	12/31/2018	Henderson	United States	KC-16255	Karen Carlisle	CA-2018-109470	42420	OFF-BI-10003707	Aluminum Screw Posts	South	2324	1/3/2019	Second Class	Shipped On Time	Kentucky	Binders	3	3	0.00%	$38 	5	$76 
Office Supplies	Corporate	12/31/2018	Henderson	United States	KC-16255	Karen Carlisle	CA-2018-109470	42420	OFF-BI-10000977	Ibico Plastic Spiral Binding Combs	South	2325	1/3/2019	Second Class	Shipped On Time	Kentucky	Binders	3	3	0.00%	$168 	12	$365 
Office Supplies	Corporate	12/31/2018	Detroit	United States	AH-10690	Anna Häberlin	CA-2018-139780	48205	OFF-BI-10004139	Fellowes Presentation Covers for Comb Binding Machines	Central	7356	1/2/2019	Second Class	Shipped Early	Michigan	Binders	2	3	0.00%	$52 	8	$116 
Office Supplies	Corporate	12/31/2019	Reno	United States	KL-16555	Kelly Lampkin	CA-2019-160395	89502	OFF-AR-10003759	"Crayola Anti Dust Chalk, 12/Pack"	West	1153	1/6/2020	Standard Class	Shipped On Time	Nevada	Art	6	6	0.00%	$2 	2	$4 
Office Supplies	Corporate	12/31/2019	Reno	United States	KL-16555	Kelly Lampkin	CA-2019-160395	89502	OFF-BI-10003984	Lock-Up Easel 'Spel-Binder'	West	1154	1/6/2020	Standard Class	Shipped On Time	Nevada	Binders	6	6	20.00%	$54 	7	$160 
Office Supplies	Corporate	12/4/2018	Springfield	United States	MS-17980	Michael Stewart	CA-2018-142377	65807	OFF-PA-10001970	Xerox 1881	Central	3851	12/9/2018	Standard Class	Shipped Early	Missouri	Paper	5	6	0.00%	$40 	7	$86 
Office Supplies	Corporate	12/4/2018	Los Angeles	United States	HM-14860	Harry Marie	CA-2018-118871	90049	OFF-EN-10003296	Tyvek Side-Opening Peel & Seel Expanding Envelopes	West	4561	12/9/2018	Second Class	Shipped Late	California	Envelopes	5	3	0.00%	$122 	3	$271 
Office Supplies	Corporate	12/4/2019	New York City	United States	EB-13840	Ellis Ballard	CA-2019-139885	10035	OFF-ST-10003324	Belkin OmniView SE Rackmount Kit	East	1534	12/8/2019	Standard Class	Shipped Early	New York	Storage	4	6	0.00%	$0 	6	$213 
Office Supplies	Corporate	12/4/2020	Philadelphia	United States	MS-17980	Michael Stewart	CA-2020-117667	19134	OFF-AR-10000716	DIXON Ticonderoga Erasable Checking Pencils	East	5520	12/9/2020	Standard Class	Shipped Early	Pennsylvania	Art	5	6	20.00%	$3 	3	$13 
Office Supplies	Corporate	12/4/2020	Philadelphia	United States	MS-17980	Michael Stewart	CA-2020-117667	19134	OFF-PA-10002709	Xerox 1956	East	5521	12/9/2020	Standard Class	Shipped Early	Pennsylvania	Paper	5	6	20.00%	$9 	5	$24 
Office Supplies	Corporate	12/4/2020	Los Angeles	United States	CS-12250	Chris Selesnick	CA-2020-153227	90032	OFF-PA-10001838	"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""""X8 1/2"""", 300/Messages"	West	8391	12/6/2020	First Class	Shipped Late	California	Paper	2	1	0.00%	$6 	2	$12 
Office Supplies	Corporate	12/5/2017	Gilbert	United States	BS-11590	Brendan Sweed	CA-2017-106376	85234	OFF-AR-10002671	"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige"	West	68	12/10/2017	Standard Class	Shipped Early	Arizona	Art	5	6	20.00%	$111 	8	"$1,113 "
Office Supplies	Corporate	12/5/2017	Decatur	United States	DK-13150	David Kendrick	CA-2017-166191	62521	OFF-ST-10003455	"Tenex File Box, Personal Filing Tote with Lid, Black"	Central	181	12/9/2017	Second Class	Shipped Late	Illinois	Storage	4	3	20.00%	$2 	2	$25 
Office Supplies	Corporate	12/5/2017	Philadelphia	United States	NB-18655	Nona Balk	CA-2017-125542	19134	OFF-EN-10000056	Cameo Buff Policy Envelopes	East	5378	12/7/2017	First Class	Shipped Late	Pennsylvania	Envelopes	2	1	20.00%	$118 	7	$348 
Office Supplies	Corporate	12/5/2017	Philadelphia	United States	NB-18655	Nona Balk	CA-2017-125542	19134	OFF-ST-10001469	Fellowes Bankers Box Recycled Super Stor/Drawer	East	5379	12/7/2017	First Class	Shipped Late	Pennsylvania	Storage	2	1	20.00%	($30)	4	$173 
Office Supplies	Corporate	12/5/2017	Columbus	United States	EA-14035	Erin Ashbrook	CA-2017-151162	43229	OFF-PA-10001033	Xerox 1893	East	5572	12/9/2017	Standard Class	Shipped Early	Ohio	Paper	4	6	20.00%	$36 	3	$98 
Office Supplies	Corporate	12/5/2017	Columbus	United States	EA-14035	Erin Ashbrook	CA-2017-151162	43229	OFF-BI-10003719	Large Capacity Hanging Post Binders	East	5573	12/9/2017	Standard Class	Shipped Early	Ohio	Binders	4	6	70.00%	($24)	4	$30 
Office Supplies	Corporate	12/5/2017	Columbus	United States	EA-14035	Erin Ashbrook	CA-2017-151162	43229	OFF-PA-10003036	"Black Print Carbonless 8 1/2"""" x 8 1/4"""" Rapid Memo Book"	East	5574	12/9/2017	Standard Class	Shipped Early	Ohio	Paper	4	6	20.00%	$6 	3	$17 
Office Supplies	Corporate	12/5/2018	Los Angeles	United States	GB-14530	George Bell	CA-2018-149566	90049	OFF-LA-10000452	Avery 488	West	8549	12/10/2018	Standard Class	Shipped Early	California	Labels	5	6	0.00%	$6 	4	$13 
Office Supplies	Corporate	12/5/2019	Franklin	United States	JE-16165	Justin Ellison	CA-2019-114489	53132	OFF-BI-10002735	GBC Prestige Therm-A-Bind Covers	Central	151	12/9/2019	Standard Class	Shipped Early	Wisconsin	Binders	4	6	0.00%	$81 	5	$172 
Office Supplies	Corporate	12/5/2019	Chicago	United States	RF-19345	Randy Ferguson	CA-2019-145009	60610	OFF-LA-10004853	Avery 483	Central	6872	12/8/2019	Second Class	Shipped On Time	Illinois	Labels	3	3	20.00%	$4 	3	$12 
Office Supplies	Corporate	12/5/2019	Newark	United States	HE-14800	Harold Engle	CA-2019-146374	19711	OFF-PA-10000349	Easy-staple paper	East	9966	12/10/2019	Second Class	Shipped Late	Delaware	Paper	5	3	0.00%	$2 	1	$5 
Office Supplies	Corporate	12/5/2019	Newark	United States	HE-14800	Harold Engle	CA-2019-146374	19711	OFF-EN-10004483	"#10 White Business Envelopes,4 1/8 x 9 1/2"	East	9967	12/10/2019	Second Class	Shipped Late	Delaware	Envelopes	5	3	0.00%	$52 	7	$110 
Office Supplies	Corporate	12/5/2020	New York City	United States	SM-20950	Suzanne McNair	CA-2020-105235	10011	OFF-AP-10001271	Eureka The Boss Cordless Rechargeable Stick Vac	East	3181	12/11/2020	Standard Class	Shipped On Time	New York	Appliances	6	6	0.00%	$69 	5	$255 
Office Supplies	Corporate	12/6/2017	Los Angeles	United States	RS-19765	Roland Schwarz	CA-2017-106726	90008	OFF-ST-10001496	Standard Rollaway File with Lock	West	7066	12/8/2017	First Class	Shipped Late	California	Storage	2	1	0.00%	$328 	7	"$1,261 "
Office Supplies	Corporate	12/6/2018	Santa Barbara	United States	DB-13120	David Bremer	CA-2018-136700	93101	OFF-PA-10004519	Spiral Phone Message Books with Labels by Adams	West	8196	12/11/2018	Second Class	Shipped Late	California	Paper	5	3	0.00%	$4 	2	$9 
Office Supplies	Corporate	12/6/2019	Antioch	United States	GG-14650	Greg Guthrie	US-2019-114776	94509	OFF-PA-10004100	Xerox 216	West	1133	12/7/2019	First Class	Shipped On Time	California	Paper	1	1	0.00%	$9 	3	$19 
Office Supplies	Corporate	12/6/2019	Hempstead	United States	DP-13105	Dave Poirier	CA-2019-162390	11550	OFF-BI-10004318	Ibico EB-19 Dual Function Manual Binding System	East	8569	12/12/2019	Standard Class	Shipped On Time	New York	Binders	6	6	20.00%	$315 	7	$969 
Office Supplies	Corporate	12/6/2019	Hempstead	United States	DP-13105	Dave Poirier	CA-2019-162390	11550	OFF-BI-10001721	Trimflex Flexible Post Binders	East	8570	12/12/2019	Standard Class	Shipped On Time	New York	Binders	6	6	20.00%	$78 	13	$222 
Office Supplies	Corporate	12/6/2020	Brentwood	United States	BN-11470	Brad Norvell	US-2020-149006	94513	OFF-ST-10003221	Staple magnet	West	6906	12/8/2020	Second Class	Shipped Early	California	Storage	2	3	0.00%	$3 	1	$11 
Office Supplies	Corporate	12/7/2018	Riverside	United States	KH-16690	Kristen Hastings	US-2018-120957	92503	OFF-PA-10003953	Xerox 218	West	9665	12/7/2018	Same Day	Shipped On Time	California	Paper	0	0	0.00%	$6 	2	$13 
Office Supplies	Corporate	12/7/2020	San Antonio	United States	DS-13180	David Smith	CA-2020-134285	78207	OFF-FA-10000611	Binder Clips by OIC	Central	3897	12/12/2020	Standard Class	Shipped Early	Texas	Fasteners	5	6	20.00%	$1 	3	$4 
Office Supplies	Corporate	12/7/2020	San Antonio	United States	DS-13180	David Smith	CA-2020-134285	78207	OFF-PA-10000304	Xerox 1995	Central	3898	12/12/2020	Standard Class	Shipped Early	Texas	Paper	5	6	20.00%	$5 	3	$16 
Office Supplies	Corporate	12/7/2020	Chicago	United States	HG-14965	Henry Goldwyn	US-2020-122714	60653	OFF-BI-10001120	Ibico EPK-21 Electric Binding System	Central	4992	12/13/2020	Standard Class	Shipped On Time	Illinois	Binders	6	6	80.00%	"($2,929)"	5	"$1,890 "
Office Supplies	Corporate	12/8/2017	Houston	United States	TB-21175	Thomas Boland	CA-2017-104773	77041	OFF-ST-10000777	"Companion Letter/Legal File, Black"	Central	1794	12/13/2017	Standard Class	Shipped Early	Texas	Storage	5	6	20.00%	$6 	2	$60 
Office Supplies	Corporate	12/8/2018	Los Angeles	United States	YS-21880	Yana Sorensen	CA-2018-129532	90036	OFF-ST-10004186	"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""""H x 36""""W x 18 1/2""""D"	West	7575	12/12/2018	Standard Class	Shipped Early	California	Storage	4	6	0.00%	$4 	2	$222 
Office Supplies	Corporate	12/8/2018	Colorado Springs	United States	HG-14965	Henry Goldwyn	CA-2018-156118	80906	OFF-PA-10000533	Southworth Parchment Paper & Envelopes	West	8626	12/12/2018	Standard Class	Shipped Early	Colorado	Paper	4	6	20.00%	$5 	3	$16 
Office Supplies	Corporate	12/8/2019	San Francisco	United States	SP-20620	Stefania Perrino	CA-2019-131289	94110	OFF-AR-10003056	Newell 341	West	3479	12/14/2019	Standard Class	Shipped On Time	California	Art	6	6	0.00%	$2 	2	$9 
Office Supplies	Corporate	12/8/2019	San Francisco	United States	SP-20620	Stefania Perrino	CA-2019-131289	94110	OFF-PA-10003363	Xerox 204	West	3480	12/14/2019	Standard Class	Shipped On Time	California	Paper	6	6	0.00%	$22 	7	$45 
Office Supplies	Corporate	12/8/2020	San Francisco	United States	AS-10225	Alan Schoenberger	CA-2020-117926	94109	OFF-AP-10002670	Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors	West	4953	12/12/2020	Second Class	Shipped Late	California	Appliances	4	3	0.00%	$21 	1	$69 
Office Supplies	Corporate	12/8/2020	San Francisco	United States	DM-13345	Denise Monton	CA-2020-108854	94109	OFF-PA-10003022	Standard Line “While You Were Out” Hardbound Telephone Message Book	West	5408	12/14/2020	Standard Class	Shipped On Time	California	Paper	6	6	0.00%	$40 	4	$88 
Office Supplies	Corporate	12/8/2020	San Francisco	United States	DM-13345	Denise Monton	CA-2020-108854	94109	OFF-BI-10002854	"Performers Binder/Pad Holder, Black"	West	5409	12/14/2020	Standard Class	Shipped On Time	California	Binders	6	6	20.00%	$8 	1	$22 
Office Supplies	Corporate	12/8/2020	San Francisco	United States	DM-13345	Denise Monton	CA-2020-108854	94109	OFF-BI-10001670	Vinyl Sectional Post Binders	West	5410	12/14/2020	Standard Class	Shipped On Time	California	Binders	6	6	20.00%	$34 	3	$90 
Office Supplies	Corporate	12/8/2020	San Francisco	United States	DM-13345	Denise Monton	CA-2020-108854	94109	OFF-ST-10001837	"SAFCO Mobile Desk Side File, Wire Frame"	West	5411	12/14/2020	Standard Class	Shipped On Time	California	Storage	6	6	0.00%	$11 	1	$43 
Office Supplies	Corporate	12/9/2017	San Francisco	United States	CK-12760	Cyma Kinney	CA-2017-104976	94122	OFF-PA-10003845	Xerox 1987	West	889	12/16/2017	Standard Class	Shipped Late	California	Paper	7	6	0.00%	$17 	6	$35 
Office Supplies	Corporate	12/9/2017	Mesa	United States	DM-12955	Dario Medina	CA-2017-101175	85204	OFF-ST-10004950	Acco Perma 3000 Stacking Storage Drawers	West	4565	12/14/2017	Standard Class	Shipped Early	Arizona	Storage	5	6	20.00%	($1)	6	$101 
Office Supplies	Corporate	12/9/2017	Brownsville	United States	VP-21760	Victoria Pisteka	CA-2017-109932	78521	OFF-PA-10001804	Xerox 195	Central	7443	12/11/2017	First Class	Shipped Late	Texas	Paper	2	1	20.00%	$4 	2	$11 
Office Supplies	Corporate	12/9/2017	Brownsville	United States	VP-21760	Victoria Pisteka	CA-2017-109932	78521	OFF-ST-10000036	"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"	Central	7444	12/11/2017	First Class	Shipped Late	Texas	Storage	2	1	20.00%	$21 	3	$237 
Office Supplies	Corporate	12/9/2017	Chicago	United States	TS-21205	Thomas Seio	CA-2017-169649	60653	OFF-PA-10000143	Astroparche Fine Business Paper	Central	7852	12/15/2017	Standard Class	Shipped On Time	Illinois	Paper	6	6	20.00%	$3 	2	$8 
Office Supplies	Corporate	12/9/2017	Chicago	United States	TS-21205	Thomas Seio	CA-2017-169649	60653	OFF-AP-10003287	Tripp Lite TLP810NET Broadband Surge for Modem/Fax	Central	7853	12/15/2017	Standard Class	Shipped On Time	Illinois	Appliances	6	6	80.00%	($53)	2	$20 
Office Supplies	Corporate	12/9/2018	Columbus	United States	KB-16600	Ken Brennan	CA-2018-157035	47201	OFF-PA-10004156	Xerox 188	Central	980	12/12/2018	First Class	Shipped Late	Indiana	Paper	3	1	0.00%	$17 	3	$34 
Office Supplies	Corporate	12/9/2019	Fremont	United States	KB-16585	Ken Black	CA-2019-137330	68025	OFF-AR-10000246	Newell 318	Central	22	12/13/2019	Standard Class	Shipped Early	Nebraska	Art	4	6	0.00%	$5 	7	$19 
Office Supplies	Corporate	12/9/2019	Fremont	United States	KB-16585	Ken Black	CA-2019-137330	68025	OFF-AP-10001492	"Acco Six-Outlet Power Strip, 4' Cord Length"	Central	23	12/13/2019	Standard Class	Shipped Early	Nebraska	Appliances	4	6	0.00%	$16 	7	$60 
Office Supplies	Corporate	12/9/2019	Fort Worth	United States	GB-14530	George Bell	CA-2019-128923	76106	OFF-PA-10002250	Things To Do Today Pad	Central	2033	12/13/2019	Standard Class	Shipped Early	Texas	Paper	4	6	20.00%	$3 	2	$9 
Office Supplies	Corporate	12/9/2019	Fort Worth	United States	GB-14530	George Bell	CA-2019-128923	76106	OFF-AR-10000475	"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black"	Central	2034	12/13/2019	Standard Class	Shipped Early	Texas	Art	4	6	20.00%	$1 	1	$9 
Office Supplies	Corporate	12/9/2019	Franklin	United States	DK-12835	Damala Kotsonis	US-2019-161844	37064	OFF-BI-10003712	"Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11"""", Light Blue"	South	3259	12/14/2019	Second Class	Shipped Late	Tennessee	Binders	5	3	70.00%	($2)	2	$3 
Office Supplies	Corporate	12/9/2019	Chicago	United States	RW-19630	Rob Williams	US-2019-131114	60610	OFF-SU-10001664	Acme Office Executive Series Stainless Steel Trimmers	Central	4980	12/13/2019	Second Class	Shipped Late	Illinois	Supplies	4	3	20.00%	$2 	3	$21 
Office Supplies	Corporate	12/9/2019	Chicago	United States	RW-19630	Rob Williams	US-2019-131114	60610	OFF-AP-10003971	Belkin 6 Outlet Metallic Surge Strip	Central	4981	12/13/2019	Second Class	Shipped Late	Illinois	Appliances	4	3	80.00%	($12)	2	$4 
Office Supplies	Corporate	12/9/2019	Stockton	United States	SP-20650	Stephanie Phelps	CA-2019-149503	95207	OFF-BI-10002133	"Wilson Jones Elliptical Ring 3 1/2"""" Capacity Binders, 800 sheets"	West	6711	12/12/2019	First Class	Shipped Late	California	Binders	3	1	20.00%	$99 	8	$274 
Office Supplies	Corporate	12/9/2020	Houston	United States	KB-16600	Ken Brennan	US-2020-118038	77041	OFF-BI-10004182	Economy Binders	Central	76	12/11/2020	First Class	Shipped Late	Texas	Binders	2	1	80.00%	($2)	3	$1 
Office Supplies	Corporate	12/9/2020	Houston	United States	KB-16600	Ken Brennan	US-2020-118038	77041	OFF-ST-10000615	"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"	Central	78	12/11/2020	First Class	Shipped Late	Texas	Storage	2	1	20.00%	$3 	3	$27 
Office Supplies	Corporate	12/9/2020	Cincinnati	United States	CA-12310	Christine Abelman	US-2020-145366	45231	OFF-ST-10004180	Safco Commercial Shelving	East	269	12/13/2020	Standard Class	Shipped Early	Ohio	Storage	4	6	20.00%	($7)	1	$37 
Office Supplies	Corporate	12/9/2020	Cincinnati	United States	CA-12310	Christine Abelman	US-2020-145366	45231	OFF-EN-10004386	"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13"	East	270	12/13/2020	Standard Class	Shipped Early	Ohio	Envelopes	4	6	20.00%	$22 	3	$58 
Office Supplies	Corporate	12/9/2020	Detroit	United States	DK-12835	Damala Kotsonis	CA-2020-139199	48234	OFF-BI-10003982	Wilson Jones Century Plastic Molded Ring Binders	Central	1470	12/13/2020	Standard Class	Shipped Early	Michigan	Binders	4	6	0.00%	$20 	2	$42 
Office Supplies	Corporate	12/9/2020	Detroit	United States	DK-12835	Damala Kotsonis	CA-2020-139199	48234	OFF-PA-10001293	Xerox 1946	Central	1471	12/13/2020	Standard Class	Shipped Early	Michigan	Paper	4	6	0.00%	$6 	2	$13 
Office Supplies	Corporate	12/9/2020	Philadelphia	United States	KM-16225	Kalyca Meade	CA-2020-148012	19143	OFF-AR-10004757	Crayola Colored Pencils	East	3596	12/15/2020	Standard Class	Shipped On Time	Pennsylvania	Art	6	6	20.00%	$0 	1	$3 
Office Supplies	Corporate	12/9/2020	Phoenix	United States	NC-18535	Nick Crebassa	CA-2020-139402	85023	OFF-PA-10004359	Multicolor Computer Printout Paper	West	6771	12/13/2020	Standard Class	Shipped Early	Arizona	Paper	4	6	20.00%	$147 	5	$419 
Office Supplies	Corporate	12/9/2020	Phoenix	United States	NC-18535	Nick Crebassa	CA-2020-139402	85023	OFF-BI-10000279	"Acco Recycled 2"""" Capacity Laser Printer Hanging Data Binders"	West	6772	12/13/2020	Standard Class	Shipped Early	Arizona	Binders	4	6	70.00%	($10)	3	$13 
Office Supplies	Corporate	2/1/2019	Arlington	United States	CK-12760	Cyma Kinney	US-2019-140809	22204	OFF-ST-10002214	X-Rack File for Hanging Folders	South	3242	2/3/2019	First Class	Shipped Late	Virginia	Storage	2	1	0.00%	$15 	5	$56 
Office Supplies	Corporate	2/1/2019	Los Angeles	United States	SM-20950	Suzanne McNair	CA-2019-154067	90036	OFF-PA-10002254	Xerox 1883	West	8404	2/7/2019	Standard Class	Shipped On Time	California	Paper	6	6	0.00%	$49 	4	$106 
Office Supplies	Corporate	2/10/2018	Philadelphia	United States	NB-18655	Nona Balk	CA-2018-101126	19143	OFF-ST-10000943	Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black	East	7298	2/14/2018	Second Class	Shipped Late	Pennsylvania	Storage	4	3	20.00%	$8 	5	$77 
Office Supplies	Corporate	2/11/2020	San Francisco	United States	VW-21775	Victoria Wilson	CA-2020-116204	94110	OFF-BI-10001759	"Acco Pressboard Covers with Storage Hooks, 14 7/8"""" x 11"""", Dark Blue"	West	1520	2/14/2020	Second Class	Shipped On Time	California	Binders	3	3	20.00%	$8 	7	$21 
Office Supplies	Corporate	2/11/2020	New York City	United States	DJ-13510	Don Jones	US-2020-118535	10024	OFF-LA-10001297	Avery 473	East	8483	2/15/2020	Standard Class	Shipped Early	New York	Labels	4	6	0.00%	$10 	2	$21 
Office Supplies	Corporate	2/13/2020	New York City	United States	JP-15460	Jennifer Patt	CA-2020-104906	10009	OFF-PA-10001184	Xerox 1903	East	7119	2/17/2020	Standard Class	Shipped Early	New York	Paper	4	6	0.00%	$9 	3	$18 
Office Supplies	Corporate	2/14/2017	Seattle	United States	ML-17395	Marina Lichtenstein	CA-2017-121762	98103	OFF-AP-10001293	Belkin 8 Outlet Surge Protector	West	9763	2/18/2017	Standard Class	Shipped Early	Washington	Appliances	4	6	0.00%	$23 	2	$82 
Office Supplies	Corporate	2/14/2017	Seattle	United States	ML-17395	Marina Lichtenstein	CA-2017-121762	98103	OFF-SU-10000157	Compact Automatic Electric Letter Opener	West	9764	2/18/2017	Standard Class	Shipped Early	Washington	Supplies	4	6	0.00%	$5 	2	$239 
Office Supplies	Corporate	2/15/2017	Seattle	United States	BF-11020	Barry Französisch	CA-2017-165568	98105	OFF-BI-10001031	Pressboard Data Binders by Wilson Jones	West	7438	2/19/2017	Standard Class	Shipped Early	Washington	Binders	4	6	20.00%	$7 	5	$21 
Office Supplies	Corporate	2/16/2018	Dover	United States	SP-20860	Sung Pak	CA-2018-156923	3820	OFF-PA-10002751	Xerox 1920	East	6744	2/20/2018	Standard Class	Shipped Early	New Hampshire	Paper	4	6	0.00%	$16 	6	$36 
Office Supplies	Corporate	2/16/2019	Chicago	United States	EA-14035	Erin Ashbrook	CA-2019-168956	60623	OFF-AP-10004233	Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room	Central	1821	2/20/2019	Standard Class	Shipped Early	Illinois	Appliances	4	6	80.00%	($226)	6	$92 
Office Supplies	Corporate	2/16/2019	Chicago	United States	EA-14035	Erin Ashbrook	CA-2019-168956	60623	OFF-FA-10000304	Advantus Push Pins	Central	1822	2/20/2019	Standard Class	Shipped Early	Illinois	Fasteners	4	6	20.00%	$2 	4	$7 
